Scenario,Region,Basin,Constituent,BasinScale,Units,LoadToStream
PREDEV,BU,Haughton,DON,Manag_Unit_48,t/yr,198.72606566546483
PREDEV,BU,Haughton,DOP,Manag_Unit_48,t/yr,8.477883823890764
PREDEV,BU,Haughton,FS,Manag_Unit_48,kt/yr,21.511240769256
PREDEV,BU,Haughton,PN,Manag_Unit_48,t/yr,116.20238562654696
PREDEV,BU,Haughton,PP,Manag_Unit_48,t/yr,36.19317788616359
PREDEV,BU,Ross,DIN,Manag_Unit_48,t/yr,33.200515567813675
PREDEV,BU,Ross,DIP,Manag_Unit_48,t/yr,18.681522071091496
PREDEV,BU,Ross,DON,Manag_Unit_48,t/yr,149.03271314400413
PREDEV,BU,Ross,DOP,Manag_Unit_48,t/yr,6.8660475100631135
PREDEV,BU,Ross,FS,Manag_Unit_48,kt/yr,28.089993980539308
PREDEV,BU,Ross,PN,Manag_Unit_48,t/yr,90.81739884556494
PREDEV,BU,Ross,PP,Manag_Unit_48,t/yr,28.605463681913967
PREDEV,BU,Suttor,DIN,Manag_Unit_48,t/yr,37.799221732898715
PREDEV,BU,Suttor,DIP,Manag_Unit_48,t/yr,29.881299630398807
PREDEV,BU,Suttor,DON,Manag_Unit_48,t/yr,372.90810270143726
PREDEV,BU,Suttor,DOP,Manag_Unit_48,t/yr,8.482561212025615
PREDEV,BU,Suttor,FS,Manag_Unit_48,kt/yr,13.177561592881252
PREDEV,BU,Suttor,PN,Manag_Unit_48,t/yr,15.50995876981535
PREDEV,BU,Suttor,PP,Manag_Unit_48,t/yr,9.361126382956462
PREDEV,BU,Upper Burdekin,DIN,Manag_Unit_48,t/yr,488.4233267034873
PREDEV,BU,Upper Burdekin,DIP,Manag_Unit_48,t/yr,98.02040526947357
PREDEV,BU,Upper Burdekin,DON,Manag_Unit_48,t/yr,1173.6360498246222
PREDEV,BU,Upper Burdekin,DOP,Manag_Unit_48,t/yr,97.72621595456006
PREDEV,BU,Upper Burdekin,FS,Manag_Unit_48,kt/yr,601.059436588701
PREDEV,BU,Upper Burdekin,PN,Manag_Unit_48,t/yr,1105.0711607760838
PREDEV,BU,Upper Burdekin,PP,Manag_Unit_48,t/yr,592.7481811041582
PREDEV,CY,Endeavour,DIN,Manag_Unit_48,t/yr,36.319571694515155
PREDEV,CY,Endeavour,DIP,Manag_Unit_48,t/yr,4.76608389480913
PREDEV,CY,Endeavour,DON,Manag_Unit_48,t/yr,208.73435043194416
PREDEV,CY,Endeavour,DOP,Manag_Unit_48,t/yr,14.356433026839298
PREDEV,CY,Endeavour,FS,Manag_Unit_48,kt/yr,56.11396946182158
PREDEV,CY,Endeavour,PN,Manag_Unit_48,t/yr,265.5375202041309
PREDEV,CY,Endeavour,PP,Manag_Unit_48,t/yr,101.44152354466577
PREDEV,CY,Jacky Jacky,DIN,Manag_Unit_48,t/yr,45.49248764461094
PREDEV,CY,Jacky Jacky,DIP,Manag_Unit_48,t/yr,3.840841189901156
PREDEV,CY,Jacky Jacky,DON,Manag_Unit_48,t/yr,258.34357061503874
PREDEV,CY,Jacky Jacky,DOP,Manag_Unit_48,t/yr,15.662168076706065
PREDEV,CY,Jacky Jacky,FS,Manag_Unit_48,kt/yr,10.670181825516728
PREDEV,CY,Jacky Jacky,PN,Manag_Unit_48,t/yr,174.9618096369079
PREDEV,CY,Jacky Jacky,PP,Manag_Unit_48,t/yr,68.047795168248
PREDEV,CY,Jeannie,DIN,Manag_Unit_48,t/yr,31.52176662901202
PREDEV,CY,Jeannie,DIP,Manag_Unit_48,t/yr,4.101866326807882
PREDEV,CY,Jeannie,DON,Manag_Unit_48,t/yr,177.00629292682578
PREDEV,CY,Jeannie,DOP,Manag_Unit_48,t/yr,11.652169948151863
PREDEV,CY,Jeannie,FS,Manag_Unit_48,kt/yr,34.6231075615432
PREDEV,CY,Jeannie,PN,Manag_Unit_48,t/yr,173.77334010305114
PREDEV,CY,Jeannie,PP,Manag_Unit_48,t/yr,98.65770844059976
PREDEV,CY,Lockhart,DIN,Manag_Unit_48,t/yr,39.08743697651482
PREDEV,CY,Lockhart,DIP,Manag_Unit_48,t/yr,3.320710769507736
PREDEV,CY,Lockhart,DON,Manag_Unit_48,t/yr,223.45620061395098
PREDEV,CY,Lockhart,DOP,Manag_Unit_48,t/yr,13.66338920681995
PREDEV,CY,Lockhart,FS,Manag_Unit_48,kt/yr,19.452833917369617
PREDEV,CY,Lockhart,PN,Manag_Unit_48,t/yr,82.99080271346482
PREDEV,CY,Lockhart,PP,Manag_Unit_48,t/yr,28.04924742403985
PREDEV,CY,Normanby,DIN,Manag_Unit_48,t/yr,162.44325581075347
PREDEV,CY,Normanby,DIP,Manag_Unit_48,t/yr,24.307706857275992
PREDEV,CY,Normanby,DON,Manag_Unit_48,t/yr,879.4389048692819
PREDEV,CY,Normanby,DOP,Manag_Unit_48,t/yr,65.32094487856654
PREDEV,CY,Normanby,FS,Manag_Unit_48,kt/yr,90.21752229042752
PREDEV,CY,Normanby,PN,Manag_Unit_48,t/yr,452.2482153725378
PREDEV,CY,Normanby,PP,Manag_Unit_48,t/yr,175.31692406892086
PREDEV,CY,Olive Pascoe,DIN,Manag_Unit_48,t/yr,121.21486333071559
PREDEV,CY,Olive Pascoe,DIP,Manag_Unit_48,t/yr,6.506779546079529
PREDEV,CY,Olive Pascoe,DON,Manag_Unit_48,t/yr,437.41075833501975
PREDEV,CY,Olive Pascoe,DOP,Manag_Unit_48,t/yr,26.221084232412853
PREDEV,CY,Olive Pascoe,FS,Manag_Unit_48,kt/yr,69.86509747241827
PREDEV,CY,Olive Pascoe,PN,Manag_Unit_48,t/yr,413.6275136106611
PREDEV,CY,Olive Pascoe,PP,Manag_Unit_48,t/yr,57.94661075937154
PREDEV,CY,Stewart,DIN,Manag_Unit_48,t/yr,33.51822157266374
PREDEV,CY,Stewart,DIP,Manag_Unit_48,t/yr,2.6751283024127046
PREDEV,CY,Stewart,DON,Manag_Unit_48,t/yr,179.2019491446492
PREDEV,CY,Stewart,DOP,Manag_Unit_48,t/yr,9.99217223779516
PREDEV,CY,Stewart,FS,Manag_Unit_48,kt/yr,13.38629472670179
PREDEV,CY,Stewart,PN,Manag_Unit_48,t/yr,72.90521480671406
PREDEV,CY,Stewart,PP,Manag_Unit_48,t/yr,20.985516547604462
PREDEV,FI,Boyne,DIN,Manag_Unit_48,t/yr,29.302845425605184
PREDEV,FI,Boyne,DIP,Manag_Unit_48,t/yr,16.144867642401284
PREDEV,FI,Boyne,DON,Manag_Unit_48,t/yr,96.97185447832157
PREDEV,FI,Boyne,DOP,Manag_Unit_48,t/yr,3.247441411265977
PREDEV,FI,Boyne,FS,Manag_Unit_48,kt/yr,13.075720003114911
PREDEV,FI,Boyne,PN,Manag_Unit_48,t/yr,59.091809299888496
PREDEV,FI,Boyne,PP,Manag_Unit_48,t/yr,27.683445554311437
PREDEV,FI,Calliope,DIN,Manag_Unit_48,t/yr,24.538457616879295
PREDEV,FI,Calliope,DIP,Manag_Unit_48,t/yr,13.507564269878038
PREDEV,FI,Calliope,DON,Manag_Unit_48,t/yr,80.67983564972995
PREDEV,FI,Calliope,DOP,Manag_Unit_48,t/yr,2.7089436862198983
PREDEV,FI,Calliope,FS,Manag_Unit_48,kt/yr,10.089861772729853
PREDEV,FI,Calliope,PN,Manag_Unit_48,t/yr,49.201747566214756
PREDEV,FI,Calliope,PP,Manag_Unit_48,t/yr,21.380880941033148
PREDEV,FI,Comet,DIN,Manag_Unit_48,t/yr,53.80352315891905
PREDEV,FI,Comet,DIP,Manag_Unit_48,t/yr,30.00309469020434
PREDEV,FI,Comet,DON,Manag_Unit_48,t/yr,178.80897851269947
PREDEV,FI,Comet,DOP,Manag_Unit_48,t/yr,6.030429103400479
PREDEV,FI,Comet,FS,Manag_Unit_48,kt/yr,58.33448851953059
PREDEV,FI,Comet,PN,Manag_Unit_48,t/yr,161.6538216126129
PREDEV,FI,Comet,PP,Manag_Unit_48,t/yr,136.745443171537
PREDEV,FI,Dawson,DIN,Manag_Unit_48,t/yr,143.48883459872647
PREDEV,FI,Dawson,DIP,Manag_Unit_48,t/yr,76.39132864242885
PREDEV,FI,Dawson,DON,Manag_Unit_48,t/yr,459.82797386673394
PREDEV,FI,Dawson,DOP,Manag_Unit_48,t/yr,15.300852378774852
PREDEV,FI,Dawson,FS,Manag_Unit_48,kt/yr,118.91071432682158
PREDEV,FI,Dawson,PN,Manag_Unit_48,t/yr,548.9818077332837
PREDEV,FI,Dawson,PP,Manag_Unit_48,t/yr,334.8488561482864
PREDEV,FI,Fitzroy,DIN,Manag_Unit_48,t/yr,54.52395199058426
PREDEV,FI,Fitzroy,DIP,Manag_Unit_48,t/yr,30.075590134087065
PREDEV,FI,Fitzroy,DON,Manag_Unit_48,t/yr,178.5103644011501
PREDEV,FI,Fitzroy,DOP,Manag_Unit_48,t/yr,6.019670527653326
PREDEV,FI,Fitzroy,FS,Manag_Unit_48,kt/yr,61.20215678104793
PREDEV,FI,Fitzroy,PN,Manag_Unit_48,t/yr,194.1216077841326
PREDEV,FI,Fitzroy,PP,Manag_Unit_48,t/yr,100.49500371195833
PREDEV,FI,Isaac,DIN,Manag_Unit_48,t/yr,195.9340938873859
PREDEV,FI,Isaac,DIP,Manag_Unit_48,t/yr,106.36632971088865
PREDEV,FI,Isaac,DON,Manag_Unit_48,t/yr,637.7260849384768
PREDEV,FI,Isaac,DOP,Manag_Unit_48,t/yr,21.299396336076196
PREDEV,FI,Isaac,FS,Manag_Unit_48,kt/yr,71.02325950214325
PREDEV,FI,Isaac,PN,Manag_Unit_48,t/yr,363.17505239599245
PREDEV,FI,Isaac,PP,Manag_Unit_48,t/yr,220.36507026281438
PREDEV,FI,Mackenzie,DIN,Manag_Unit_48,t/yr,44.093148179378446
PREDEV,FI,Mackenzie,DIP,Manag_Unit_48,t/yr,24.231886427583458
PREDEV,FI,Mackenzie,DON,Manag_Unit_48,t/yr,144.198258849619
PREDEV,FI,Mackenzie,DOP,Manag_Unit_48,t/yr,4.848144380712078
PREDEV,FI,Mackenzie,FS,Manag_Unit_48,kt/yr,76.76741943683707
PREDEV,FI,Mackenzie,PN,Manag_Unit_48,t/yr,145.39416030929715
PREDEV,FI,Mackenzie,PP,Manag_Unit_48,t/yr,96.99243459246134
PREDEV,FI,Nogoa,DIN,Manag_Unit_48,t/yr,59.00131135849372
PREDEV,FI,Nogoa,DIP,Manag_Unit_48,t/yr,32.686371043697356
PREDEV,FI,Nogoa,DON,Manag_Unit_48,t/yr,197.74557979214032
PREDEV,FI,Nogoa,DOP,Manag_Unit_48,t/yr,6.59504405529789
PREDEV,FI,Nogoa,FS,Manag_Unit_48,kt/yr,80.40489211047529
PREDEV,FI,Nogoa,PN,Manag_Unit_48,t/yr,350.3131939784429
PREDEV,FI,Nogoa,PP,Manag_Unit_48,t/yr,188.7523481897621
PREDEV,FI,Shoalwater,DIN,Manag_Unit_48,t/yr,16.870169624127577
PREDEV,FI,Shoalwater,DIP,Manag_Unit_48,t/yr,11.166352599614388
PREDEV,FI,Shoalwater,DON,Manag_Unit_48,t/yr,66.91041275813663
PREDEV,FI,Shoalwater,DOP,Manag_Unit_48,t/yr,2.322098536420069
PREDEV,FI,Shoalwater,FS,Manag_Unit_48,kt/yr,20.540125266476906
PREDEV,FI,Shoalwater,PN,Manag_Unit_48,t/yr,83.06254945622734
PREDEV,FI,Shoalwater,PP,Manag_Unit_48,t/yr,26.743412991081318
PREDEV,FI,Styx,DIN,Manag_Unit_48,t/yr,22.9976260427741
PREDEV,FI,Styx,DIP,Manag_Unit_48,t/yr,12.751542575856593
PREDEV,FI,Styx,DON,Manag_Unit_48,t/yr,76.68999354962615
PREDEV,FI,Styx,DOP,Manag_Unit_48,t/yr,2.56608048599844
PREDEV,FI,Styx,FS,Manag_Unit_48,kt/yr,13.476232422839416
PREDEV,FI,Styx,PN,Manag_Unit_48,t/yr,67.40358706670366
PREDEV,FI,Styx,PP,Manag_Unit_48,t/yr,21.3694072780662
PREDEV,FI,Theresa,DIN,Manag_Unit_48,t/yr,24.024165722335965
PREDEV,FI,Theresa,DIP,Manag_Unit_48,t/yr,13.19485868931012
PREDEV,FI,Theresa,DON,Manag_Unit_48,t/yr,78.47348334301357
PREDEV,FI,Theresa,DOP,Manag_Unit_48,t/yr,2.640662707724233
PREDEV,FI,Theresa,FS,Manag_Unit_48,kt/yr,19.427462312328277
PREDEV,FI,Theresa,PN,Manag_Unit_48,t/yr,58.17264730103743
PREDEV,FI,Theresa,PP,Manag_Unit_48,t/yr,26.720924592216527
PREDEV,FI,Water Park,DIN,Manag_Unit_48,t/yr,29.123781699815645
PREDEV,FI,Water Park,DIP,Manag_Unit_48,t/yr,17.16101358884958
PREDEV,FI,Water Park,DON,Manag_Unit_48,t/yr,106.55789302712614
PREDEV,FI,Water Park,DOP,Manag_Unit_48,t/yr,3.584574058877255
PREDEV,FI,Water Park,FS,Manag_Unit_48,kt/yr,8.151374931247648
PREDEV,FI,Water Park,PN,Manag_Unit_48,t/yr,54.9738190492946
PREDEV,FI,Water Park,PP,Manag_Unit_48,t/yr,12.854583224692197
PREDEV,MW,O-Connell,DIN,Manag_Unit_48,t/yr,89.27727629242948
PREDEV,MW,O-Connell,DIP,Manag_Unit_48,t/yr,21.44531207403843
PREDEV,MW,O-Connell,DON,Manag_Unit_48,t/yr,457.6385690248462
PREDEV,MW,O-Connell,DOP,Manag_Unit_48,t/yr,13.283564432186708
PREDEV,MW,O-Connell,FS,Manag_Unit_48,kt/yr,41.02311844941153
PREDEV,MW,O-Connell,PN,Manag_Unit_48,t/yr,151.54091595222573
PREDEV,MW,O-Connell,PP,Manag_Unit_48,t/yr,42.739607543826644
PREDEV,MW,Pioneer,DIN,Manag_Unit_48,t/yr,46.704041040656676
PREDEV,MW,Pioneer,DIP,Manag_Unit_48,t/yr,10.951227906414655
PREDEV,MW,Pioneer,DON,Manag_Unit_48,t/yr,136.74591612469987
PREDEV,MW,Pioneer,DOP,Manag_Unit_48,t/yr,9.296333582130515
PREDEV,MW,Pioneer,FS,Manag_Unit_48,kt/yr,33.35826910373504
PREDEV,MW,Pioneer,PN,Manag_Unit_48,t/yr,120.25702113451966
PREDEV,MW,Pioneer,PP,Manag_Unit_48,t/yr,48.34399232077414
PREDEV,MW,Plane,DIN,Manag_Unit_48,t/yr,85.42472742573018
PREDEV,MW,Plane,DIP,Manag_Unit_48,t/yr,26.46577385476211
PREDEV,MW,Plane,DON,Manag_Unit_48,t/yr,408.73051776062346
PREDEV,MW,Plane,DOP,Manag_Unit_48,t/yr,12.980792062404515
PREDEV,MW,Plane,FS,Manag_Unit_48,kt/yr,18.715854542139574
PREDEV,MW,Plane,PN,Manag_Unit_48,t/yr,120.2631538520972
PREDEV,MW,Plane,PP,Manag_Unit_48,t/yr,26.326946284705127
PREDEV,MW,Proserpine,DIN,Manag_Unit_48,t/yr,81.38246133938908
PREDEV,MW,Proserpine,DIP,Manag_Unit_48,t/yr,19.48388121600791
PREDEV,MW,Proserpine,DON,Manag_Unit_48,t/yr,205.20789754098243
PREDEV,MW,Proserpine,DOP,Manag_Unit_48,t/yr,12.303246011248255
PREDEV,MW,Proserpine,FS,Manag_Unit_48,kt/yr,14.642699671591743
PREDEV,MW,Proserpine,PN,Manag_Unit_48,t/yr,81.05302449049965
PREDEV,MW,Proserpine,PP,Manag_Unit_48,t/yr,22.164822390428373
PREDEV,WT,Barron,DIN,Manag_Unit_48,t/yr,43.10481419644135
PREDEV,WT,Barron,DIP,Manag_Unit_48,t/yr,5.441596005296568
PREDEV,WT,Barron,DON,Manag_Unit_48,t/yr,208.96537911600834
PREDEV,WT,Barron,DOP,Manag_Unit_48,t/yr,7.9675104539968995
PREDEV,WT,Barron,FS,Manag_Unit_48,kt/yr,111.78905382056436
PREDEV,WT,Barron,PN,Manag_Unit_48,t/yr,336.2994452990904
PREDEV,WT,Barron,PP,Manag_Unit_48,t/yr,79.57288279110622
PREDEV,WT,Daintree,DIN,Manag_Unit_48,t/yr,324.690444992843
PREDEV,WT,Daintree,DIP,Manag_Unit_48,t/yr,10.18232527238976
PREDEV,WT,Daintree,DON,Manag_Unit_48,t/yr,475.9486109235752
PREDEV,WT,Daintree,DOP,Manag_Unit_48,t/yr,37.56351328272458
PREDEV,WT,Daintree,FS,Manag_Unit_48,kt/yr,75.5907823563084
PREDEV,WT,Daintree,PN,Manag_Unit_48,t/yr,774.5989686601972
PREDEV,WT,Daintree,PP,Manag_Unit_48,t/yr,140.25039436904044
PREDEV,WT,Johnstone,DIN,Manag_Unit_48,t/yr,239.79761110909433
PREDEV,WT,Johnstone,DIP,Manag_Unit_48,t/yr,18.385291466309283
PREDEV,WT,Johnstone,DON,Manag_Unit_48,t/yr,251.33468140791118
PREDEV,WT,Johnstone,DOP,Manag_Unit_48,t/yr,38.17080818733937
PREDEV,WT,Johnstone,FS,Manag_Unit_48,kt/yr,119.77240576034283
PREDEV,WT,Johnstone,PN,Manag_Unit_48,t/yr,689.1112764940644
PREDEV,WT,Johnstone,PP,Manag_Unit_48,t/yr,167.53594268510358
PREDEV,WT,Lower Herbert,DIN,Manag_Unit_48,t/yr,137.88445177701058
PREDEV,WT,Lower Herbert,DIP,Manag_Unit_48,t/yr,12.851527621702278
PREDEV,WT,Lower Herbert,DON,Manag_Unit_48,t/yr,403.5379582224686
PREDEV,WT,Lower Herbert,DOP,Manag_Unit_48,t/yr,37.07437693795029
PREDEV,WT,Lower Herbert,FS,Manag_Unit_48,kt/yr,65.68541222150937
PREDEV,WT,Lower Herbert,PN,Manag_Unit_48,t/yr,273.8828346924991
PREDEV,WT,Lower Herbert,PP,Manag_Unit_48,t/yr,37.36931246193514
PREDEV,WT,Mossman,DIN,Manag_Unit_48,t/yr,29.895126123653217
PREDEV,WT,Mossman,DIP,Manag_Unit_48,t/yr,3.06268600596685
PREDEV,WT,Mossman,DON,Manag_Unit_48,t/yr,57.88031127141525
PREDEV,WT,Mossman,DOP,Manag_Unit_48,t/yr,5.137560889484528
PREDEV,WT,Mossman,FS,Manag_Unit_48,kt/yr,10.64136663412337
PREDEV,WT,Mossman,PN,Manag_Unit_48,t/yr,35.784143988109406
PREDEV,WT,Mossman,PP,Manag_Unit_48,t/yr,7.5678715332397015
PREDEV,WT,Mulgrave-Russell,DIN,Manag_Unit_48,t/yr,205.30897135385075
PREDEV,WT,Mulgrave-Russell,DIP,Manag_Unit_48,t/yr,13.047839759778874
PREDEV,WT,Mulgrave-Russell,DON,Manag_Unit_48,t/yr,365.4891428856814
PREDEV,WT,Mulgrave-Russell,DOP,Manag_Unit_48,t/yr,30.626063958487965
PREDEV,WT,Mulgrave-Russell,FS,Manag_Unit_48,kt/yr,45.37195591174209
PREDEV,WT,Mulgrave-Russell,PN,Manag_Unit_48,t/yr,336.2958689781991
PREDEV,WT,Mulgrave-Russell,PP,Manag_Unit_48,t/yr,58.91581813278199
PREDEV,WT,Murray,DIN,Manag_Unit_48,t/yr,108.78382940206154
PREDEV,WT,Murray,DIP,Manag_Unit_48,t/yr,3.487355164582452
PREDEV,WT,Murray,DON,Manag_Unit_48,t/yr,129.08626171151468
PREDEV,WT,Murray,DOP,Manag_Unit_48,t/yr,10.878382940206162
PREDEV,WT,Murray,FS,Manag_Unit_48,kt/yr,19.250536753074
PREDEV,WT,Murray,PN,Manag_Unit_48,t/yr,86.59383276302826
PREDEV,WT,Murray,PP,Manag_Unit_48,t/yr,11.409332939469882
PREDEV,WT,Tully,DIN,Manag_Unit_48,t/yr,259.5936976706258
PREDEV,WT,Tully,DIP,Manag_Unit_48,t/yr,7.337504149301598
PREDEV,WT,Tully,DON,Manag_Unit_48,t/yr,307.3149271510403
PREDEV,WT,Tully,DOP,Manag_Unit_48,t/yr,31.967535817687136
PREDEV,WT,Tully,FS,Manag_Unit_48,kt/yr,55.804014728704345
PREDEV,WT,Tully,PN,Manag_Unit_48,t/yr,290.20124734820064
PREDEV,WT,Tully,PP,Manag_Unit_48,t/yr,52.273103222601804
PREDEV,WT,Upper Herbert,DIN,Manag_Unit_48,t/yr,85.04628270660588
PREDEV,WT,Upper Herbert,DIP,Manag_Unit_48,t/yr,7.6650541273438915
PREDEV,WT,Upper Herbert,DON,Manag_Unit_48,t/yr,250.23461060733058
PREDEV,WT,Upper Herbert,DOP,Manag_Unit_48,t/yr,29.017309875744115
PREDEV,WT,Upper Herbert,FS,Manag_Unit_48,kt/yr,135.3453002090345
PREDEV,WT,Upper Herbert,PN,Manag_Unit_48,t/yr,354.8015849576339
PREDEV,WT,Upper Herbert,PP,Manag_Unit_48,t/yr,88.91833976295622
